code,d13C,d18O,year,Ocean,sfl,yearclass,Assigned_origin,oto_portion,months_sampled,caught_EW,age_group
ABFT_316,-7.26,-0.96,2011,ATL,236.09,1996,Unknown,core,12,West,post_2yr
ABFT_317,-7.71,-0.93,2012,ATL,275.13,1996,East,core,12,West,post_2yr
ABFT_318,-7.91,-0.85,2012,ATL,221.45,1996,East,core,12,West,post_2yr
ABFT_319,-7.81,-1.44,2012,ATL,255.61,1996,West,core,12,West,post_2yr
ABFT_320,-7.32,-1.25,2013,ATL,248.29,1996,West,core,12,West,post_2yr
ABFT_321,-7.02,-1.18,2013,ATL,226.33,1996,West,core,12,West,post_2yr
ABFT_322,-7.42,-1.01,2013,ATL,270.25,1996,Unknown,core,12,West,post_2yr
ABFT_323,-7.6,-1.47,2013,ATL,243.41,1996,West,core,12,West,post_2yr
ABFT_324,-7.58,-0.92,2013,ATL,270.25,1996,East,core,12,West,post_2yr
ABFT_325,-7.33,-1.39,2014,ATL,262.93,1996,West,core,12,West,post_2yr
ABFT_326,-7.42,-1.1,2010,ATL,223.89,1997,Unknown,core,12,West,post_2yr
ABFT_327,-7.24,-0.57,2010,ATL,233.65,1997,East,core,12,West,post_2yr
ABFT_328,-7.66,-1.18,2010,ATL,214.13,1997,,core,12,West,post_2yr
ABFT_329,-7.69,-0.75,2010,ATL,240.97,1997,East,core,12,West,post_2yr
ABFT_330,-7.06,-0.97,2010,ATL,216.57,1997,Unknown,core,12,West,post_2yr
ABFT_331,-7.83,-1.03,2010,ATL,255.61,1997,Unknown,core,12,West,post_2yr
ABFT_332,-7.21,-0.76,2011,ATL,199.49,1997,East,core,12,West,post_2yr
ABFT_333,-7.5,-1.01,2011,ATL,243.41,1997,Unknown,core,12,West,post_2yr
ABFT_334,-7.32,-1.28,2011,ATL,250.73,1997,Unknown,core,12,West,post_2yr
ABFT_335,-7.32,-0.89,2012,ATL,253.17,1997,East,core,12,West,post_2yr
ABFT_336,-7.21,-1.04,2012,ATL,245.85,1997,Unknown,core,12,West,post_2yr
ABFT_337,-6.74,-1.05,2012,ATL,260.49,1997,Unknown,core,12,West,post_2yr
ABFT_338,-7.2,-0.96,2013,ATL,253.17,1997,Unknown,core,12,West,post_2yr
ABFT_339,-7.02,-1.14,2013,ATL,258.05,1997,West,core,12,West,post_2yr
ABFT_340,-8.27,-1.2,2013,ATL,272.69,1997,West,core,12,West,post_2yr
ABFT_341,-8.66,-1.04,2013,ATL,245.85,1997,Unknown,core,12,West,post_2yr
ABFT_342,-7.4,-1.42,2013,ATL,277.57,1997,West,core,12,West,post_2yr
ABFT_343,-7.49,-1.12,2013,ATL,250.73,1997,Unknown,core,12,West,post_2yr
ABFT_344,-7.94,-1.46,2014,ATL,294.65,1997,West,core,12,West,post_2yr
ABFT_345,-8.15,-1.55,2014,ATL,250.73,1997,West,core,12,West,post_2yr
ABFT_346,-7.82,-0.87,2014,ATL,267.81,1997,East,core,12,West,post_2yr
ABFT_347,-7.72,-1.67,2010,ATL,250.73,1998,West,core,12,West,post_2yr
ABFT_348,-7.36,-1.26,2010,ATL,260.49,1998,West,core,12,West,post_2yr
ABFT_349,-7.58,-0.98,2010,ATL,211.69,1998,Unknown,core,12,West,post_2yr
ABFT_350,-6.97,-1.27,2010,ATL,238.53,1998,Unknown,core,12,West,post_2yr
ABFT_351,-7.34,-1.13,2010,ATL,223.89,1998,West,core,12,West,post_2yr
ABFT_352,-7.43,-0.51,2010,ATL,228.77,1998,East,core,12,West,post_2yr
ABFT_353,-7.67,-0.65,2010,ATL,228.77,1998,East,core,12,West,post_2yr
ABFT_354,-7.23,-0.78,2010,ATL,223.89,1998,East,core,12,West,post_2yr
ABFT_355,-7.61,-0.78,2011,ATL,231.21,1998,East,core,12,West,post_2yr
ABFT_356,-8.52,-1.72,2011,ATL,187.29,1998,West,core,12,West,post_2yr
ABFT_357,-7.13,-0.6,2012,ATL,262.93,1998,East,core,12,West,post_2yr
ABFT_358,-7.39,-0.57,2012,ATL,231.21,1998,East,core,12,West,post_2yr
ABFT_359,-6.58,-1.05,2012,ATL,245.85,1998,Unknown,core,12,West,post_2yr
ABFT_360,-6.77,-1.11,2012,ATL,250.73,1998,Unknown,core,12,West,post_2yr
ABFT_361,-7.2,-1.37,2012,ATL,226.33,1998,West,core,12,West,post_2yr
ABFT_362,-7.35,-0.85,2012,ATL,199.49,1998,East,core,12,West,post_2yr
ABFT_363,-7.33,-1.2,2013,ATL,275.13,1998,West,core,12,West,post_2yr
ABFT_364,-7.6,-0.67,2010,ATL,243.41,1999,East,core,12,West,post_2yr
ABFT_365,-7.17,-1.17,2010,ATL,221.45,1999,Unknown,core,12,West,post_2yr
ABFT_366,-7.78,-1.03,2010,ATL,219.01,1999,Unknown,core,12,West,post_2yr
ABFT_367,-7.13,-0.91,2010,ATL,214.13,1999,East,core,12,West,post_2yr
ABFT_368,-7.67,-0.94,2010,ATL,219.01,1999,East,core,12,West,post_2yr
ABFT_369,-7.89,-1.19,2010,ATL,209.25,1999,Unknown,core,12,West,post_2yr
ABFT_370,-7.1,-0.63,2010,ATL,209.25,1999,East,core,12,West,post_2yr
ABFT_371,-7.19,-0.73,2010,ATL,211.69,1999,East,core,12,West,post_2yr
ABFT_372,-7.08,-0.82,2010,ATL,209.25,1999,Unknown,core,12,West,post_2yr
ABFT_373,-7.78,-0.74,2010,ATL,211.69,1999,East,core,12,West,post_2yr
ABFT_374,-7.77,-0.56,2010,ATL,216.57,1999,East,core,12,West,post_2yr
ABFT_375,-7.22,-0.46,2010,ATL,221.45,1999,East,core,12,West,post_2yr
ABFT_376,-7.43,-0.8,2010,ATL,179.97,1999,East,core,12,West,post_2yr
ABFT_377,-7.93,-0.73,2010,ATL,219.01,1999,East,core,12,West,post_2yr
ABFT_378,-7.71,-0.8,2010,ATL,189.73,1999,East,core,12,West,post_2yr
ABFT_379,-7.76,-0.84,2010,ATL,184.85,1999,Unknown,core,12,West,post_2yr
ABFT_380,-7.38,-0.66,2010,ATL,214.13,1999,East,core,12,West,post_2yr
ABFT_381,-7.7,-1.19,2010,ATL,219.01,1999,West,core,12,West,post_2yr
ABFT_382,-7.56,-0.73,2010,ATL,206.81,1999,East,core,12,West,post_2yr
ABFT_383,-8.45,-0.97,2010,ATL,219.01,1999,Unknown,core,12,West,post_2yr
ABFT_384,-7.11,-1.31,2011,ATL,221.45,1999,Unknown,core,12,West,post_2yr
ABFT_385,-7.34,-1.03,2011,ATL,223.89,1999,Unknown,core,12,West,post_2yr
ABFT_386,-6.94,-1.03,2011,ATL,194.61,1999,Unknown,core,12,West,post_2yr
ABFT_387,-7.15,-0.96,2011,ATL,231.21,1999,Unknown,core,12,West,post_2yr
ABFT_388,-7.87,-1.3,2011,ATL,221.45,1999,Unknown,core,12,West,post_2yr
ABFT_389,-6.71,-1.16,2011,ATL,192.17,1999,Unknown,core,12,West,post_2yr
ABFT_390,-7.34,-1.04,2011,ATL,184.85,1999,Unknown,core,12,West,post_2yr
ABFT_391,-7.75,-0.73,2011,ATL,238.53,1999,East,core,12,West,post_2yr
ABFT_392,-7.16,-0.8,2011,ATL,194.61,1999,East,core,12,West,post_2yr
ABFT_393,-8.23,-0.72,2011,ATL,216.57,1999,East,core,12,West,post_2yr
ABFT_394,-7.63,-1.26,2011,ATL,240.97,1999,Unknown,core,12,West,post_2yr
ABFT_395,-6.9,-0.96,2011,ATL,231.21,1999,Unknown,core,12,West,post_2yr
ABFT_396,-7.06,-1.31,2012,ATL,243.41,1999,Unknown,core,12,West,post_2yr
ABFT_397,-7.19,-1.44,2013,ATL,255.61,1999,West,core,12,West,post_2yr
ABFT_398,-7.58,-1.01,2013,ATL,248.29,1999,Unknown,core,12,West,post_2yr
ABFT_399,-7.54,-0.7,2013,ATL,292.21,1999,East,core,12,West,post_2yr
ABFT_400,-6.32,-0.83,2013,ATL,198.65,1999,East,core,12,West,post_2yr
ABFT_401,-8.46,-1.6,2014,ATL,280.01,1999,West,core,12,West,post_2yr
ABFT_402,-7.44,-1.25,2014,ATL,233.65,1999,West,core,12,West,post_2yr
ABFT_403,-7.56,-1.15,2010,ATL,221.45,2000,Unknown,core,12,West,post_2yr
ABFT_404,-7.79,-0.69,2010,ATL,255.61,2000,East,core,12,West,post_2yr
ABFT_405,-6.9,-0.66,2010,ATL,231.21,2000,East,core,12,West,post_2yr
ABFT_406,-7.83,-0.71,2010,ATL,221.45,2000,East,core,12,West,post_2yr
ABFT_407,-7.71,-0.68,2010,ATL,221.45,2000,East,core,12,West,post_2yr
ABFT_408,-7.67,-0.87,2010,ATL,179.97,2000,East,core,12,West,post_2yr
ABFT_409,-8.61,-0.99,2010,ATL,206.81,2000,West,core,12,West,post_2yr
ABFT_410,-7.42,-0.73,2010,ATL,197.05,2000,East,core,12,West,post_2yr
ABFT_411,-6.95,-1.21,2010,ATL,197.05,2000,West,core,12,West,post_2yr
ABFT_412,-7.6,-1.15,2010,ATL,243.41,2000,Unknown,core,12,West,post_2yr
ABFT_413,-7.31,-1.05,2010,ATL,199.49,2000,Unknown,core,12,West,post_2yr
ABFT_414,-7.69,-0.63,2010,ATL,206.81,2000,East,core,12,West,post_2yr
ABFT_415,-7.39,-0.96,2010,ATL,214.13,2000,Unknown,core,12,West,post_2yr
ABFT_416,-7.61,-1.01,2010,ATL,216.57,2000,Unknown,core,12,West,post_2yr
ABFT_417,-7.83,-0.6,2010,ATL,228.77,2000,East,core,12,West,post_2yr
ABFT_418,-7.48,-1.23,2010,ATL,209.25,2000,West,core,12,West,post_2yr
ABFT_419,-7.9,-1.44,2010,ATL,223.89,2000,West,core,12,West,post_2yr
ABFT_420,-7.33,-0.72,2010,ATL,204.37,2000,East,core,12,West,post_2yr
ABFT_421,-7.24,-0.85,2010,ATL,204.37,2000,East,core,12,West,post_2yr
ABFT_422,-7.07,-0.9,2010,ATL,179.97,2000,East,core,12,West,post_2yr
ABFT_423,-6.74,-0.77,2010,ATL,209.25,2000,East,core,12,West,post_2yr
ABFT_424,-7.9,-1.06,2010,ATL,189.73,2000,Unknown,core,12,West,post_2yr
ABFT_425,-8.03,-0.7,2010,ATL,231.21,2000,East,core,12,West,post_2yr
ABFT_426,-7.24,-0.75,2010,ATL,219.01,2000,East,core,12,West,post_2yr
ABFT_427,-7.29,-0.74,2010,ATL,199.49,2000,East,core,12,West,post_2yr
ABFT_428,-7.59,-1.07,2010,ATL,199.49,2000,Unknown,core,12,West,post_2yr
ABFT_429,-7.7,-0.81,2010,ATL,179.97,2000,East,core,12,West,post_2yr
ABFT_430,-7.85,-0.95,2010,ATL,197.05,2000,Unknown,core,12,West,post_2yr
ABFT_431,-7.26,-1.29,2010,ATL,182.41,2000,Unknown,core,12,West,post_2yr
ABFT_432,-7.8,-0.8,2010,ATL,194.61,2000,East,core,12,West,post_2yr
ABFT_433,-7.52,-1.44,2010,ATL,219.01,2000,West,core,12,West,post_2yr
ABFT_434,-8.01,-0.77,2010,ATL,179.97,2000,East,core,12,West,post_2yr
ABFT_435,-8.07,-0.77,2010,ATL,189.73,2000,East,core,12,West,post_2yr
ABFT_436,-7.95,-1.09,2010,ATL,226.33,2000,Unknown,core,12,West,post_2yr
ABFT_437,-8.31,-0.83,2010,ATL,194.61,2000,East,core,12,West,post_2yr
ABFT_438,-7.82,-1.14,2010,ATL,182.41,2000,Unknown,core,12,West,post_2yr
ABFT_439,-7.73,-1.18,2010,ATL,189.73,2000,Unknown,core,12,West,post_2yr
ABFT_440,-7.67,-1.19,2010,ATL,231.21,2000,West,core,12,West,post_2yr
ABFT_441,-8.79,-1.21,2010,ATL,211.69,2000,West,core,12,West,post_2yr
ABFT_442,-8.82,-1.36,2010,ATL,199.49,2000,West,core,12,West,post_2yr
ABFT_443,-7.46,-0.96,2010,ATL,201.93,2000,Unknown,core,12,West,post_2yr
ABFT_444,-7.67,-0.88,2010,ATL,219.01,2000,East,core,12,West,post_2yr
ABFT_445,-7.91,-0.77,2010,ATL,197.05,2000,East,core,12,West,post_2yr
ABFT_446,-8.02,-0.84,2010,ATL,206.81,2000,Unknown,core,12,West,post_2yr
ABFT_447,-7.06,-0.85,2010,ATL,226.33,2000,East,core,12,West,post_2yr
ABFT_448,-7.35,-0.78,2010,ATL,182.41,2000,East,core,12,West,post_2yr
ABFT_449,-7.49,-0.75,2010,ATL,206.81,2000,East,core,12,West,post_2yr
ABFT_450,-7.2,-1.07,2011,ATL,226.33,2000,Unknown,core,12,West,post_2yr
ABFT_451,-8.02,-0.66,2011,ATL,223.89,2000,East,core,12,West,post_2yr
ABFT_452,-6.6,-0.96,2011,ATL,238.53,2000,Unknown,core,12,West,post_2yr
ABFT_453,-7.36,-1.14,2011,ATL,192.17,2000,West,core,12,West,post_2yr
ABFT_454,-7.12,-0.65,2011,ATL,226.33,2000,East,core,12,West,post_2yr
ABFT_455,-7.02,-1.09,2011,ATL,199.49,2000,Unknown,core,12,West,post_2yr
ABFT_456,-7.34,-0.63,2011,ATL,204.37,2000,East,core,12,West,post_2yr
ABFT_457,-7.05,-1.15,2011,ATL,226.33,2000,Unknown,core,12,West,post_2yr
ABFT_458,-7.44,-1.04,2011,ATL,182.41,2000,Unknown,core,12,West,post_2yr
ABFT_459,-7.79,-1.33,2011,ATL,214.13,2000,West,core,12,West,post_2yr
ABFT_460,-7.08,-0.6,2011,ATL,236.09,2000,East,core,12,West,post_2yr
ABFT_461,-7.49,-1.03,2011,ATL,160.45,2000,Unknown,core,12,West,post_2yr
ABFT_462,-7.7,-0.81,2011,ATL,209.25,2000,East,core,12,West,post_2yr
ABFT_463,-7.32,-0.97,2011,ATL,192.17,2000,Unknown,core,12,West,post_2yr
ABFT_464,-7.78,-1.15,2011,ATL,184.85,2000,Unknown,core,12,West,post_2yr
ABFT_465,-7.65,-0.88,2011,ATL,228.77,2000,East,core,12,West,post_2yr
ABFT_466,-7.55,-0.98,2011,ATL,240.97,2000,Unknown,core,12,West,post_2yr
ABFT_467,-7.9,-0.66,2011,ATL,240.97,2000,East,core,12,West,post_2yr
ABFT_468,-6.84,-0.88,2011,ATL,228.77,2000,East,core,12,West,post_2yr
ABFT_469,-7.75,-1.05,2011,ATL,236.09,2000,Unknown,core,12,West,post_2yr
ABFT_470,-7.34,-0.71,2012,ATL,248.29,2000,East,core,12,West,post_2yr
ABFT_471,-7.74,-0.85,2012,ATL,255.61,2000,East,core,12,West,post_2yr
ABFT_472,-6.75,-1.05,2012,ATL,240.97,2000,Unknown,core,12,West,post_2yr
ABFT_473,-7.84,-0.8,2012,ATL,219.01,2000,East,core,12,West,post_2yr
ABFT_474,-7.84,-1.22,2012,ATL,221.45,2000,Unknown,core,12,West,post_2yr
ABFT_475,-7.31,-0.84,2012,ATL,228.77,2000,Unknown,core,12,West,post_2yr
ABFT_476,-7.16,-1.23,2013,ATL,245.85,2000,West,core,12,West,post_2yr
ABFT_477,-7.42,-1.19,2013,ATL,226.33,2000,West,core,12,West,post_2yr
ABFT_478,-8.06,-1.31,2013,ATL,216.57,2000,Unknown,core,12,West,post_2yr
ABFT_479,-7.9,-1.09,2013,ATL,209.25,2000,Unknown,core,12,West,post_2yr
ABFT_480,-7.49,-1.28,2013,ATL,255.61,2000,Unknown,core,12,West,post_2yr
ABFT_481,-6.97,-1.2,2013,ATL,280.01,2000,West,core,12,West,post_2yr
ABFT_482,-8.2,-1.13,2013,ATL,222.22,2000,West,core,12,West,post_2yr
ABFT_483,-8,-0.75,2013,ATL,197.62,2000,East,core,12,West,post_2yr
ABFT_484,-8.45,-1.19,2014,ATL,260.49,2000,West,core,12,West,post_2yr
ABFT_485,-8.18,-0.75,2010,ATL,206.81,2001,East,core,12,West,post_2yr
ABFT_486,-7.54,-1.17,2010,ATL,211.69,2001,Unknown,core,12,West,post_2yr
ABFT_487,-7.3,-0.7,2010,ATL,179.97,2001,East,core,12,West,post_2yr
ABFT_488,-7.78,-0.67,2010,ATL,197.05,2001,East,core,12,West,post_2yr
ABFT_489,-7.1,-0.68,2010,ATL,221.45,2001,East,core,12,West,post_2yr
ABFT_490,-8.05,-0.7,2010,ATL,201.93,2001,East,core,12,West,post_2yr
ABFT_491,-7.39,-1.02,2010,ATL,219.01,2001,Unknown,core,12,West,post_2yr
ABFT_492,-7.28,-0.98,2010,ATL,184.85,2001,Unknown,core,12,West,post_2yr
ABFT_493,-7.7,-0.94,2010,ATL,209.25,2001,East,core,12,West,post_2yr
ABFT_494,-7.19,-1.29,2010,ATL,199.49,2001,Unknown,core,12,West,post_2yr
ABFT_495,-8.13,-1.32,2010,ATL,221.45,2001,Unknown,core,12,West,post_2yr
ABFT_496,-7.43,-0.59,2010,ATL,209.25,2001,East,core,12,West,post_2yr
ABFT_497,-7.33,-0.74,2010,ATL,199.49,2001,East,core,12,West,post_2yr
ABFT_498,-7.61,-1.53,2010,ATL,182.41,2001,West,core,12,West,post_2yr
ABFT_499,-7.64,-0.8,2010,ATL,179.97,2001,East,core,12,West,post_2yr
ABFT_500,-6.76,-0.9,2010,ATL,216.57,2001,East,core,12,West,post_2yr
ABFT_501,-7.81,-0.89,2010,ATL,182.41,2001,East,core,12,West,post_2yr
ABFT_502,-7.67,-1.43,2010,ATL,182.41,2001,West,core,12,West,post_2yr
ABFT_503,-7.6,-0.89,2010,ATL,214.13,2001,East,core,12,West,post_2yr
ABFT_504,-8.08,-0.84,2010,ATL,179.97,2001,Unknown,core,12,West,post_2yr
ABFT_505,-7.7,-1.07,2010,ATL,209.25,2001,Unknown,core,12,West,post_2yr
ABFT_506,-7.32,-0.84,2010,ATL,206.81,2001,Unknown,core,12,West,post_2yr
ABFT_507,-7.72,-0.61,2010,ATL,209.25,2001,East,core,12,West,post_2yr
ABFT_508,-7.43,-1.04,2010,ATL,194.61,2001,Unknown,core,12,West,post_2yr
ABFT_509,-8.18,-1.23,2010,ATL,201.93,2001,Unknown,core,12,West,post_2yr
ABFT_510,-7.58,-0.6,2010,ATL,189.73,2001,East,core,12,West,post_2yr
ABFT_511,-7.53,-0.8,2010,ATL,214.13,2001,East,core,12,West,post_2yr
ABFT_512,-7.82,-0.99,2010,ATL,182.41,2001,Unknown,core,12,West,post_2yr
ABFT_513,-7.72,-1.17,2010,ATL,204.37,2001,Unknown,core,12,West,post_2yr
ABFT_514,-8.23,-1.02,2010,ATL,209.25,2001,Unknown,core,12,West,post_2yr
ABFT_515,-7.95,-0.85,2010,ATL,182.41,2001,East,core,12,West,post_2yr
ABFT_516,-7.06,-0.76,2010,ATL,189.73,2001,East,core,12,West,post_2yr
ABFT_517,-7.4,-0.92,2010,ATL,204.37,2001,East,core,12,West,post_2yr
ABFT_518,-8.15,-1.1,2010,ATL,179.97,2001,Unknown,core,12,West,post_2yr
ABFT_519,-7.28,-0.9,2010,ATL,182.41,2001,East,core,12,West,post_2yr
ABFT_520,-7.81,-0.79,2010,ATL,211.69,2001,East,core,12,West,post_2yr
ABFT_521,-7.98,-0.85,2010,ATL,194.61,2001,,core,12,West,post_2yr
ABFT_522,-7.35,-0.59,2010,ATL,204.37,2001,East,core,12,West,post_2yr
ABFT_523,-7.85,-0.63,2010,ATL,204.37,2001,East,core,12,West,post_2yr
ABFT_524,-7.52,-0.69,2010,ATL,209.25,2001,East,core,12,West,post_2yr
ABFT_525,-7.42,-1.16,2010,ATL,184.85,2001,Unknown,core,12,West,post_2yr
ABFT_526,-8.02,-0.87,2010,ATL,184.85,2001,East,core,12,West,post_2yr
ABFT_527,-9.11,-1,2010,ATL,214.13,2001,West,core,12,West,post_2yr
ABFT_528,-8,-0.74,2010,ATL,209.25,2001,East,core,12,West,post_2yr
ABFT_529,-7.57,-0.76,2010,ATL,182.41,2001,East,core,12,West,post_2yr
ABFT_530,-7.95,-1.26,2010,ATL,233.65,2001,Unknown,core,12,West,post_2yr
ABFT_531,-7.08,-0.71,2010,ATL,204.37,2001,East,core,12,West,post_2yr
ABFT_532,-7.54,-0.53,2010,ATL,219.01,2001,East,core,12,West,post_2yr
ABFT_533,-8.11,-0.61,2010,ATL,197.05,2001,East,core,12,West,post_2yr
ABFT_534,-7.51,-1.06,2011,ATL,179.97,2001,Unknown,core,12,West,post_2yr
ABFT_535,-7.32,-1.19,2011,ATL,238.53,2001,West,core,12,West,post_2yr
ABFT_536,-7.81,-1.13,2011,ATL,194.61,2001,Unknown,core,12,West,post_2yr
ABFT_537,-6.94,-1.11,2011,ATL,223.89,2001,Unknown,core,12,West,post_2yr
ABFT_538,-6.86,-1.09,2011,ATL,221.45,2001,Unknown,core,12,West,post_2yr
ABFT_539,-7.75,-0.95,2011,ATL,199.49,2001,East,core,12,West,post_2yr
ABFT_540,-6.99,-1.2,2011,ATL,214.13,2001,West,core,12,West,post_2yr
ABFT_541,-7.04,-0.82,2011,ATL,194.61,2001,Unknown,core,12,West,post_2yr
ABFT_542,-7.75,-0.69,2011,ATL,223.89,2001,East,core,12,West,post_2yr
ABFT_543,-7.78,-1.15,2011,ATL,187.29,2001,Unknown,core,12,West,post_2yr
ABFT_544,-7.58,-1.28,2011,ATL,206.81,2001,Unknown,core,12,West,post_2yr
ABFT_545,-7.52,-0.68,2011,ATL,243.41,2001,East,core,12,West,post_2yr
ABFT_546,-7.75,-1.15,2011,ATL,179.97,2001,Unknown,core,12,West,post_2yr
ABFT_547,-7.58,-1.17,2011,ATL,228.77,2001,Unknown,core,12,West,post_2yr
ABFT_548,-7.12,-0.7,2011,ATL,209.25,2001,East,core,12,West,post_2yr
ABFT_549,-7.47,-1.07,2011,ATL,199.49,2001,Unknown,core,12,West,post_2yr
ABFT_550,-7.03,-0.85,2011,ATL,192.17,2001,East,core,12,West,post_2yr
ABFT_551,-7.99,-1.24,2011,ATL,197.05,2001,Unknown,core,12,West,post_2yr
ABFT_552,-7.8,-1.19,2011,ATL,182.41,2001,Unknown,core,12,West,post_2yr
ABFT_553,-7.97,-0.81,2011,ATL,189.73,2001,East,core,12,West,post_2yr
ABFT_554,-7.01,-1.03,2011,ATL,184.85,2001,Unknown,core,12,West,post_2yr
ABFT_555,-7.6,-0.94,2011,ATL,211.69,2001,East,core,12,West,post_2yr
ABFT_556,-7.52,-0.56,2011,ATL,219.01,2001,East,core,12,West,post_2yr
ABFT_557,-7.06,-0.32,2011,ATL,214.13,2001,East,core,12,West,post_2yr
ABFT_558,-7.02,-0.57,2011,ATL,216.57,2001,East,core,12,West,post_2yr
ABFT_559,-6.86,-1.12,2011,ATL,204.37,2001,Unknown,core,12,West,post_2yr
ABFT_560,-7.72,-0.92,2011,ATL,219.01,2001,East,core,12,West,post_2yr
ABFT_561,-7.68,-0.48,2011,ATL,209.25,2001,East,core,12,West,post_2yr
ABFT_562,-7.43,-1.22,2011,ATL,231.21,2001,West,core,12,West,post_2yr
ABFT_563,-7.23,-0.96,2011,ATL,184.85,2001,Unknown,core,12,West,post_2yr
ABFT_564,-8.46,-0.77,2012,ATL,197.05,2001,East,core,12,West,post_2yr
ABFT_565,-8.01,-0.81,2012,ATL,245.85,2001,Unknown,core,12,West,post_2yr
ABFT_566,-7.97,-1.08,2012,ATL,233.65,2001,Unknown,core,12,West,post_2yr
ABFT_567,-7.41,-0.8,2012,ATL,248.29,2001,East,core,12,West,post_2yr
ABFT_568,-7.2,-1.18,2012,ATL,223.89,2001,West,core,12,West,post_2yr
ABFT_569,-7.62,-1.12,2012,ATL,219.01,2001,Unknown,core,12,West,post_2yr
ABFT_570,-7.15,-1.1,2012,ATL,255.61,2001,Unknown,core,12,West,post_2yr
ABFT_571,-7.5,-0.99,2012,ATL,209.25,2001,Unknown,core,12,West,post_2yr
ABFT_572,-7.63,-1.03,2012,ATL,206.81,2001,Unknown,core,12,West,post_2yr
ABFT_573,-8.13,-0.87,2012,ATL,223.89,2001,East,core,12,West,post_2yr
ABFT_574,-7.37,-0.79,2012,ATL,204.37,2001,East,core,12,West,post_2yr
ABFT_575,-7.65,-0.93,2012,ATL,216.57,2001,East,core,12,West,post_2yr
ABFT_576,-7.24,-0.62,2013,ATL,250.73,2001,East,core,12,West,post_2yr
ABFT_577,-7.85,-1.03,2013,ATL,250.73,2001,Unknown,core,12,West,post_2yr
ABFT_578,-7.14,-1.17,2013,ATL,209.25,2001,Unknown,core,12,West,post_2yr
ABFT_579,-6.72,-1.05,2013,ATL,245.85,2001,Unknown,core,12,West,post_2yr
ABFT_580,-7.13,-1.33,2013,ATL,258.05,2001,West,core,12,West,post_2yr
ABFT_581,-7.24,-1.16,2013,ATL,248.29,2001,Unknown,core,12,West,post_2yr
ABFT_582,-7.24,-0.97,2013,ATL,214.13,2001,Unknown,core,12,West,post_2yr
ABFT_583,-7.69,-1.02,2013,ATL,216.07,2001,Unknown,core,12,West,post_2yr
ABFT_584,-8.19,-1.12,2013,ATL,201.93,2001,Unknown,core,12,West,post_2yr
ABFT_585,-7.03,-1,2013,ATL,258.05,2001,Unknown,core,12,West,post_2yr
ABFT_586,-7.51,-1.05,2014,ATL,272.69,2001,Unknown,core,12,West,post_2yr
ABFT_587,-7.27,-0.88,2014,ATL,222.22,2001,East,core,12,West,post_2yr
ABFT_588,-7.33,-1.31,2014,ATL,250.73,2001,West,core,12,West,post_2yr
ABFT_589,-7.7,-0.88,2014,ATL,257.07,2001,East,core,12,West,post_2yr
ABFT_590,-7.99,-1.25,2014,ATL,250.73,2001,Unknown,core,12,West,post_2yr
ABFT_591,-7.38,-1.09,2014,ATL,236.09,2001,Unknown,core,12,West,post_2yr
ABFT_592,-7.32,-1.6,2014,ATL,226.33,2001,West,core,12,West,post_2yr
ABFT_593,-7.09,-0.67,2014,ATL,260.49,2001,East,core,12,West,post_2yr
ABFT_594,-7.99,-1.26,2014,ATL,250.73,2001,Unknown,core,12,West,post_2yr
ABFT_595,-7.64,-1.39,2014,ATL,231.21,2001,West,core,12,West,post_2yr
ABFT_596,-8,-0.69,2014,ATL,262.93,2001,East,core,12,West,post_2yr
ABFT_597,-7.55,-0.76,2014,ATL,236.09,2001,East,core,12,West,post_2yr
ABFT_598,-8.1,-1.63,2014,ATL,294.65,2001,West,core,12,West,post_2yr
ABFT_599,-8.36,-0.9,2014,ATL,255.61,2001,East,core,12,West,post_2yr
ABFT_600,-6.91,-0.99,2014,ATL,197.05,2001,Unknown,core,12,West,post_2yr
ABFT_601,-8.99,-0.84,2014,ATL,182.41,2001,East,core,12,West,post_2yr
ABFT_602,-7.49,-1.15,2014,ATL,267.81,2001,Unknown,core,12,West,post_2yr
ABFT_603,-7.75,-0.92,2014,ATL,250.73,2001,East,core,12,West,post_2yr
ABFT_604,-9.3,-0.76,2014,ATL,245.85,2001,East,core,12,West,post_2yr
ABFT_605,-7.75,-1.06,2014,ATL,245.85,2001,Unknown,core,12,West,post_2yr
ABFT_606,-8.32,-1,2014,ATL,262.08,2001,Unknown,core,12,West,post_2yr
ABFT_607,-7.97,-1.29,2014,ATL,240.97,2001,Unknown,core,12,West,post_2yr
ABFT_608,-7.79,-0.69,2010,ATL,201.93,2002,East,core,12,West,post_2yr
ABFT_609,-7.41,-0.6,2010,ATL,182.41,2002,East,core,12,West,post_2yr
ABFT_610,-8.03,-1.06,2010,ATL,184.85,2002,Unknown,core,12,West,post_2yr
ABFT_611,-8.51,-0.99,2010,ATL,182.41,2002,West,core,12,West,post_2yr
ABFT_612,-7.64,-0.73,2010,ATL,184.85,2002,East,core,12,West,post_2yr
ABFT_613,-7.58,-0.98,2010,ATL,179.97,2002,Unknown,core,12,West,post_2yr
ABFT_614,-8.35,-1.2,2010,ATL,179.97,2002,West,core,12,West,post_2yr
ABFT_615,-7.51,-0.98,2010,ATL,192.17,2002,Unknown,core,12,West,post_2yr
ABFT_616,-7.54,-0.96,2010,ATL,179.97,2002,Unknown,core,12,West,post_2yr
ABFT_617,-6.93,-1.25,2010,ATL,182.41,2002,West,core,12,West,post_2yr
